run_id,runner_name,timestamp,dataset,dataset_preset,experiment_axis,scale_group,model,context_strategy,k,retrieval_metric,random_seed,fit_rows,test_rows_total,test_rows_used,n_features,n_classes,accuracy,balanced_accuracy,macro_f1,probabilities_available,mean_confidence,correct_mean_confidence,wrong_mean_confidence,confidence_gap,fit_time_seconds,predict_time_seconds,wall_time_seconds,seconds_per_test_sample,peak_memory_mb,success,error_type,error_message,metrics_path
run_20260618_180425,吴兆临,2026-06-18T18:04:25,pc1_1109rows_21feat_binclass,pc1,sample_scale,A_1000_3000,tabicl,random_k,256,,42,887,222,100,21,2,0.95,0.4947916666666667,0.48717948717948717,True,0.9618385404348373,0.9629684724305806,0.9403698325157166,0.022598639914863994,59.99360809996506,296.479474199994,357.22610729999724,3.5722610729999724,1295.81640625,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\pc1_1109rows_21feat_binclass\random_k_256\run_20260618_180425\metrics.csv
run_20260618_172543,吴兆临,2026-06-18T17:25:43,pc1_1109rows_21feat_binclass,pc1,sample_scale,A_1000_3000,tabicl,retrieval_k,256,,42,887,222,100,21,2,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,477.7585151000021,4.777585151000022,1298.33203125,False,ValueError,"setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (100,) + inhomogeneous part.",D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\pc1_1109rows_21feat_binclass\retrieval_k_256\run_20260618_172543\metrics.csv
run_20260618_181022,吴兆临,2026-06-18T18:10:22,pc1_1109rows_21feat_binclass,pc1,sample_scale,A_1000_3000,tabicl,retrieval_k,256,,42,887,222,100,21,2,0.98,0.75,0.8281786941580755,True,0.9553784996271133,0.9589567227022988,0.7800455689430237,0.17891115375927513,56.58467900005053,331.34745560001465,392.11917159999575,3.9211917159999574,1302.359375,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\pc1_1109rows_21feat_binclass\retrieval_k_256\run_20260618_181022\metrics.csv
run_20260618_232150,吴兆临,2026-06-18T23:21:50,pc1_1109rows_21feat_binclass,pc1,sample_scale,A_1000_3000,tabicl,retrieval_k,512,cosine,42,887,222,100,21,2,0.98,0.75,0.8281786941580755,True,0.9578792119026184,0.9618351812265358,0.7640367150306702,0.1977984661958656,108.04623039996659,1048.647632500033,1157.3590714999955,11.573590714999956,1034.453125,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\pc1_1109rows_21feat_binclass\retrieval_k_cosine_512\run_20260618_232150\metrics.csv
run_20260618_222845,吴兆临,2026-06-18T22:28:45,pc1_1109rows_21feat_binclass,pc1,sample_scale,A_1000_3000,tabicl,retrieval_k,64,cosine,42,887,222,100,21,2,0.96,0.7395833333333333,0.7395833333333333,True,0.947882045507431,0.9598080224047104,0.6616585999727249,0.2981494224319855,48.48947300002328,105.17661940005928,154.42550029999984,1.5442550029999984,632.74609375,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\pc1_1109rows_21feat_binclass\retrieval_k_cosine_64\run_20260618_222845\metrics.csv
run_20260618_230258,吴兆临,2026-06-18T23:02:58,pc1_1109rows_21feat_binclass,pc1,sample_scale,A_1000_3000,tabicl,retrieval_k,512,euclidean,42,887,222,100,21,2,0.98,0.75,0.8281786941580755,True,0.9568159449100494,0.9606374167666143,0.7695638239383698,0.19107359282824454,104.42288710003777,1023.7157161999858,1132.2473658000017,11.322473658000018,1043.578125,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\pc1_1109rows_21feat_binclass\retrieval_k_euclidean_512\run_20260618_230258\metrics.csv
run_20260618_222607,吴兆临,2026-06-18T22:26:07,pc1_1109rows_21feat_binclass,pc1,sample_scale,A_1000_3000,tabicl,retrieval_k,64,euclidean,42,887,222,100,21,2,0.97,0.7447916666666667,0.7779422649888971,True,0.9365174573659897,0.9451527712271386,0.6573089758555094,0.2878437953716292,48.195436200039694,105.76833149999584,157.8517653999952,1.578517653999952,625.671875,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\pc1_1109rows_21feat_binclass\retrieval_k_euclidean_64\run_20260618_222607\metrics.csv
run_20260618_223119,吴兆临,2026-06-18T22:31:19,pc1_1109rows_21feat_binclass,pc1,sample_scale,A_1000_3000,tabicl,retrieval_k,64,weighted_euclidean,42,887,222,100,21,2,0.96,0.7395833333333333,0.7395833333333333,True,0.9417084801197052,0.9539632741361856,0.6475934237241745,0.30636985041201115,49.86452280000958,107.6920177000211,158.29387380000117,1.5829387380000117,622.1875,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\pc1_1109rows_21feat_binclass\retrieval_k_weighted_euclidean_64\run_20260618_223119\metrics.csv
run_20260619_144821,吴兆临,2026-06-19T14:48:21,sylvine_5124rows_20feat_binclass,sylvine,sample_scale,B_3000_10000,tabicl,full,,,42,4099,1025,100,20,2,0.98,0.9795918367346939,0.9799679487179487,True,0.9862260413169861,0.9920324549383047,0.7017117738723755,0.29032068106592923,1.283158900001581,116.55542799999967,117.854534099999,1.17854534099999,5055.37109375,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\sylvine_5124rows_20feat_binclass\full\run_20260619_144821\metrics.csv
run_20260619_190610,吴兆临,2026-06-19T19:06:10,sylvine_5124rows_20feat_binclass,sylvine,sample_scale,B_3000_10000,tabicl,full,,,42,4099,1025,100,20,2,0.96,0.9610598153352068,0.9599358974358975,True,0.9653458338975907,0.9712647845347723,0.8232910186052322,0.14797376592954004,1.143044500000542,117.04315000000497,118.2085780999987,1.182085780999987,4778.8515625,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\sylvine_5124rows_20feat_binclass\full\run_20260619_190610\metrics.csv
run_20260619_145019,吴兆临,2026-06-19T14:50:19,sylvine_5124rows_20feat_binclass,sylvine,sample_scale,B_3000_10000,tabicl,random_k,512,,42,4099,1025,100,20,2,0.92,0.9199679871948779,0.9199679871948779,True,0.9586820143461228,0.967311894764071,0.8594383895397186,0.10787350522435235,114.96072890000505,1084.8981681999649,1200.3871276999998,12.003871276999998,5092.0390625,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\sylvine_5124rows_20feat_binclass\random_k_512\run_20260619_145019\metrics.csv
run_20260619_190808,吴兆临,2026-06-19T19:08:08,sylvine_5124rows_20feat_binclass,sylvine,sample_scale,B_3000_10000,tabicl,random_k,512,,42,4099,1025,100,20,2,0.89,0.8938177438779606,0.8899889988998899,True,0.9386299198865891,0.9620263121101293,0.749331837350672,0.21269447475945735,109.50749760000326,1079.9365519000057,1190.0765154999972,11.900765154999972,4808.1484375,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\sylvine_5124rows_20feat_binclass\random_k_512\run_20260619_190808\metrics.csv
run_20260619_004144,吴兆临,2026-06-19T00:41:44,sylvine_5124rows_20feat_binclass,sylvine,sample_scale,B_3000_10000,tabicl,retrieval_k,512,euclidean,42,4099,1025,100,20,2,0.96,0.959983993597439,0.959983993597439,True,0.9694965714216233,0.9805493081609408,0.7042308896780014,0.27631841848293937,60.90386630005378,526.1672846000074,587.5323223000014,5.875323223000014,2171.34375,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\sylvine_5124rows_20feat_binclass\retrieval_k_euclidean_512\run_20260619_004144\metrics.csv
run_20260619_151020,吴兆临,2026-06-19T15:10:20,sylvine_5124rows_20feat_binclass,sylvine,sample_scale,B_3000_10000,tabicl,retrieval_k,512,euclidean,42,4099,1025,100,20,2,0.96,0.959983993597439,0.959983993597439,True,0.9694965714216233,0.9805493081609408,0.7042308896780014,0.27631841848293937,112.36219639999035,1079.4376837000054,1192.3015014999983,11.923015014999983,5096.8515625,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\sylvine_5124rows_20feat_binclass\retrieval_k_euclidean_512\run_20260619_151020\metrics.csv
run_20260619_192758,吴兆临,2026-06-19T19:27:58,sylvine_5124rows_20feat_binclass,sylvine,sample_scale,B_3000_10000,tabicl,retrieval_k,512,euclidean,42,4099,1025,100,20,2,0.91,0.913890004014452,0.90999099909991,True,0.9575111681222915,0.9779462414783436,0.7508898708555434,0.22705637062280026,110.15006140004698,1073.1752694000534,1183.7839840000015,11.837839840000015,4799.8984375,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\sylvine_5124rows_20feat_binclass\retrieval_k_euclidean_512\run_20260619_192758\metrics.csv
