model,dataset,experiment_axis,scale_group,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_max,balanced_accuracy_count,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,macro_f1_count,mean_confidence_mean,mean_confidence_std,mean_confidence_min,mean_confidence_max,mean_confidence_count,correct_mean_confidence_mean,correct_mean_confidence_std,correct_mean_confidence_min,correct_mean_confidence_max,correct_mean_confidence_count,wrong_mean_confidence_mean,wrong_mean_confidence_std,wrong_mean_confidence_min,wrong_mean_confidence_max,wrong_mean_confidence_count,confidence_gap_mean,confidence_gap_std,confidence_gap_min,confidence_gap_max,confidence_gap_count,fit_time_seconds_mean,fit_time_seconds_std,fit_time_seconds_min,fit_time_seconds_max,fit_time_seconds_count,predict_time_seconds_mean,predict_time_seconds_std,predict_time_seconds_min,predict_time_seconds_max,predict_time_seconds_count,wall_time_seconds_mean,wall_time_seconds_std,wall_time_seconds_min,wall_time_seconds_max,wall_time_seconds_count,seconds_per_test_sample_mean,seconds_per_test_sample_std,seconds_per_test_sample_min,seconds_per_test_sample_max,seconds_per_test_sample_count,peak_memory_mb_mean,peak_memory_mb_std,peak_memory_mb_min,peak_memory_mb_max,peak_memory_mb_count,training_throughput_mean,training_throughput_std,training_throughput_min,training_throughput_max,training_throughput_count
tabpfn,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,0.8158015617822691,0.0,0.8158015617822691,0.8158015617822691,2,0.564383937798603,0.0,0.564383937798603,0.564383937798603,2,0.5699648228853706,0.0,0.5699648228853706,0.5699648228853706,2,0.833574966670835,1.0749343656148985e-05,0.8335673657370424,0.8335825676046275,2,0.8495692011505902,2.8076944239656957e-05,0.8495493477529233,0.8495890545482571,2,0.7627376588502728,6.599334621045174e-05,0.7626909945076541,0.7627843231928914,2,0.0868315423003174,9.407029045015286e-05,0.0867650245600319,0.0868980600406029,2,0.8148679499836362,0.28354677871968487,0.6143700999673456,1.0153657999999268,2,758.9546472499924,283.09855226405585,558.7737411999842,959.1355533000004,2,1510.3909994999894,543.579779640957,1126.0220511999796,1894.7599477999995,2,0.3486240915250309,0.13004067628114646,0.2566714474965476,0.4405767355535142,2,1587.4453125,64.37986271834394,1541.921875,1632.96875,2,238875.90705817513,83120.82216689043,180100.6100461658,297651.20407018444,2
tabpfn,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,0.8767772511848341,0.0,0.8767772511848341,0.8767772511848341,2,0.6440422322775263,0.0,0.6440422322775263,0.6440422322775263,2,0.6828168362627197,0.0,0.6828168362627197,0.6828168362627197,2,0.8824992066876018,0.00031520948857769317,0.8822763199207342,0.8827220934544694,2,0.9013655582795272,0.0002501947420696329,0.9011886438807926,0.9015424726782618,2,0.7482578588219789,0.0007778144156543509,0.7477078609741651,0.7488078566697928,2,0.1531076994575482,0.0005276196735847277,0.152734616008469,0.1534807829066274,2,0.4598078000008172,0.16831404133889669,0.3407918000011705,0.578823800000464,2,71.26869815001646,41.555728260272495,41.884360900032334,100.6530354000006,2,148.28158929999972,85.49370916590232,87.8284077999997,208.73477079999972,2,0.16888317097160294,0.09847328971628556,0.0992520400474699,0.238514301895736,2,1305.15625,62.26959091824034,1261.125,1349.1875,2,82580.06018342223,30228.68177411606,61205.15431461457,103954.9660522299,2
tabpfn,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,0.975,0.0,0.975,0.975,2,0.975,0.0,0.975,0.975,2,0.9749268786721188,0.0,0.9749268786721188,0.9749268786721188,2,0.980076477266848,1.6689625174268024e-06,0.9800752971321344,0.9800776574015616,2,0.988023399045834,2.4472189336656586e-07,0.9880232260013238,0.9880235720903444,2,0.6701465278863907,5.7214346853538646e-05,0.6701060712337494,0.670186984539032,2,0.3178768711594434,5.6969624960054325e-05,0.3178365875513125,0.3179171547675743,2,1.811632399997279,0.04820926754501653,1.7775433000001613,1.8457214999943967,2,446.2116526999855,14.602196690417983,435.8863403999712,456.5369649999998,2,882.2375991000001,48.065410068572795,848.2502217000001,916.2249765,2,1.1155291317499636,0.03650549172604458,1.089715850999928,1.1413424124999991,2,2115.791015625,53.21807169187973,2078.16015625,2153.421875,2,190834.7468484666,5078.294784149978,187243.85016972988,194425.64352720333,2
tabpfn,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,0.9175,0.0,0.9175,0.9175,2,0.9175,0.0,0.9175,0.9175,2,0.9168920510383926,0.0,0.9168920510383926,0.9168920510383926,2,0.8851616947352886,1.3049612603007764e-05,0.8851524672657252,0.885170922204852,2,0.9113046985718471,2.704725195531893e-05,0.911285573276577,0.9113238238671172,2,0.5944198035832607,0.0001426211038292254,0.5943189552336028,0.5945206519329187,2,0.3168848949885863,0.0001696683557845051,0.3167649213436583,0.3170048686335143,2,1.0490894999792886,0.8393173644627535,0.4556025000000545,1.6425764999585226,2,222.34273900001375,101.6661534194058,150.4539125,294.2315655000275,2,400.0143276999865,133.6153142831492,305.53403289999994,494.49462249997305,2,0.5558568475000344,0.25416538354851453,0.37613478125,0.7355789137500688,2,3057.5390625,64.46825106599226,3011.953125,3103.125,2,170464.68159304728,136379.18146305296,74030.03756785183,266899.3256182427,2
tabpfn,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,0.97,0.0,0.97,0.97,2,0.97,0.0,0.97,0.97,2,0.969904942969824,0.0,0.969904942969824,0.969904942969824,2,0.9696960720419884,3.974879819770776e-05,0.9696679653972388,0.969724178686738,2,0.9808726051879912,3.8503101380986275e-05,0.980845379383908,0.9808998309920745,2,0.6083215003212293,8.002632861006004e-05,0.6082649131615957,0.608378087480863,2,0.37255110486676185,4.152322722923078e-05,0.3725217435112113,0.3725804662223124,2,0.4564989500046295,0.12973705308078962,0.3647610000000441,0.5482369000092149,2,131.96611404999226,0.08756067917175142,131.9041992999846,132.0280287999999,2,265.0685224499896,3.7690431217720244,262.4034065000001,267.7336383999791,2,0.3299152851249806,0.00021890169792934482,0.3297604982499615,0.3300700719999997,2,2566.67578125,59.153901663637114,2524.84765625,2608.50390625,2,233756.16779502053,66433.52925319324,186780.56876193272,280731.76682810835,2
tabpfn,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,0.775,0.0,0.775,0.775,2,0.775,0.0,0.775,0.775,2,0.7687797147562592,0.0,0.7687797147562592,0.7687797147562592,2,0.778270615786314,5.4859391692442915e-06,0.7782667366415262,0.7782744949311018,2,0.8292475544156567,4.733702896940659e-06,0.8292442071822381,0.8292509016490752,2,0.6026833827296894,8.07697521887892e-06,0.6026776714457406,0.602689094013638,2,0.22656417168596735,3.343272321859756e-06,0.2265618076354372,0.2265665357364975,2,0.6206869000102414,0.464682858024396,0.2921065000000453,0.9492673000204376,2,23.12782159999938,11.802988914905663,14.781848099999934,31.473795099998824,2,55.614991700019914,22.55535206897175,39.665949299999966,71.56403410003986,2,0.0578195539999984,0.029507472287264146,0.0369546202499998,0.078684487749997,2,694.037109375,63.35511031279625,649.23828125,738.8359375,2,21488.894349244172,16087.854990698712,10113.06299057527,32864.72570791307,2
tabpfn,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,0.965,0.0,0.965,0.965,2,0.965,0.0,0.965,0.965,2,0.9649345702812456,0.0,0.9649345702812456,0.9649345702812456,2,0.9603712420538069,6.809771680977753e-06,0.9603664268180728,0.9603760572895408,2,0.9746805267707671,5.11794859281982e-06,0.9746769078346114,0.9746841457069229,2,0.5658438205718994,5.3455751113098275e-05,0.5658060216477939,0.5658816194960049,2,0.40883670619886764,4.833780252027846e-05,0.4088025262109179,0.4088708861868174,2,1.515594550003243,0.06691726236507643,1.4682769000064582,1.562912200000028,2,441.7900139000146,77.53612616751471,386.96369330002926,496.6163345,2,969.0807930000042,264.4296756513036,782.1007762000081,1156.0608098000002,2,1.1044750347500365,0.19384031541878666,0.9674092332500732,1.24154083625,2,2235.982421875,65.2002170699549,2189.87890625,2282.0859375,2,253613.11704403494,11197.648798898237,245695.18364498857,261531.05044308127,2
tabpfn,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,0.835,0.0,0.835,0.835,2,0.835,0.0,0.835,0.835,2,0.8312170725746364,0.0,0.8312170725746364,0.8312170725746364,2,0.8711978850513696,9.188834838922117e-05,0.8711329101771116,0.8712628599256277,2,0.9337418227049405,7.265895853969889e-05,0.9336904450626432,0.933793200347238,2,0.5546876551075415,0.00018920071520276614,0.5545538699988163,0.5548214402162668,2,0.379054167597399,0.00011654175666298873,0.3789717601309712,0.3791365750638268,2,0.38793940002744876,0.13227181879140754,0.2944091000001663,0.4814697000547312,2,95.05145150000908,2.707862165875763,93.13670379999984,96.96619920001832,2,194.38617454999894,4.291247277967128,191.35180450000007,197.4205445999978,2,0.23762862875002266,0.006769655414689304,0.2328417594999996,0.2424154980000457,2,2101.1015625,65.71673647652476,2054.6328125,2147.5703125,2,205807.662228974,70172.1810218501,156188.43717777383,255426.88728017415,2
tabpfn,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,0.9594594594594594,0.0,0.9594594594594594,0.9594594594594594,2,0.7309178743961353,0.0,0.7309178743961353,0.7309178743961353,2,0.7936589899824436,0.0,0.7936589899824436,0.7936589899824436,2,0.9485659090516805,5.9959967228183085e-05,0.9485235109522536,0.9486083071511072,2,0.9533842294148995,2.8290428977206715e-05,0.9533642250607272,0.953404233769072,2,0.8345323271221585,0.0008094723725002307,0.8339599437183804,0.8351047105259366,2,0.11885190229274105,0.0007811819435230633,0.1182995232431354,0.1194042813423467,2,0.23777949999202969,0.08629502872227607,0.1767596999998204,0.298799299984239,2,19.29476704999024,2.265044110200421,17.693138999980874,20.89639509999961,2,42.632726950003416,4.869139345854278,39.189725500007626,46.07572839999921,2,0.0869133650900461,0.010202901397299251,0.0796988243242381,0.0941279058558541,2,983.01171875,61.05425113807596,939.83984375,1026.18359375,2,83859.92941996758,30434.47823797559,62339.50347602063,105380.35536391452,2
tabpfn,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,0.9814189189189189,0.00047777485215306776,0.981081081081081,0.9817567567567568,2,0.9814140600601589,0.00047329771163762715,0.9810793880387398,0.981748732081578,2,0.9814171353197226,0.00047764678542050085,0.9810793880387398,0.9817548826007054,2,0.9568380469003239,0.00013136204442418337,0.956745159907921,0.9569309338927268,2,0.9610642175576176,0.0003566096347926999,0.9608120564666192,0.961316378648616,2,0.7337000867125218,0.0059195981843415384,0.7295142986944744,0.7378858747305693,2,0.22736413084509577,0.006276207819134366,0.2229261817360498,0.2318020799541417,2,0.7419163500017021,0.34199099263671207,0.5000922000035644,0.9837404999998398,2,469.95016365000083,279.4706751622349,272.3345541000017,667.5657732,2,973.0273172000038,603.4526479635376,546.321857700008,1399.7327766999997,2,0.31753389435810864,0.1888315372717803,0.1840098338513525,0.4510579548648648,2,2924.69140625,62.19777538577608,2880.7109375,2968.671875,2,178556.64292768232,82306.80393628869,120356.94372654098,236756.3421288237,2
tabpfn,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,0.977560975609756,0.0,0.977560975609756,0.977560975609756,2,0.9775676169590644,0.0,0.9775676169590644,0.9775676169590644,2,0.9775602067030972,0.0,0.9775602067030972,0.9775602067030972,2,0.9751363925817538,8.876636170476324e-05,0.975073625285451,0.9751991598780564,2,0.9807334406647139,5.7591102663764064e-05,0.9806927176054844,0.9807741637239435,2,0.7312997760980026,0.0014469232990390233,0.7302766468213953,0.7323229053746099,2,0.2494336645667114,0.001389332196375063,0.2484512583493338,0.250416070784089,2,0.6409705999722064,0.30580430817691645,0.424734299944248,0.8572069000001648,2,240.0006197999901,129.32282737631581,148.55557159997988,331.4456680000003,2,421.3619424999879,147.51776616393826,317.0511296999757,525.6727553000001,2,0.23414694614633175,0.12616861207445443,0.1449322649755901,0.3233616273170734,2,2237.830078125,61.86355694623088,2194.0859375,2281.57421875,2,144325.48684560103,68857.06717130155,95636.1877161561,193014.78597504596,2
xgboost,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,0.8223333333333334,0.0,0.8223333333333334,0.8223333333333334,2,0.6614734777266702,0.0,0.6614734777266702,0.6614734777266702,2,0.6871585939627674,0.0,0.6871585939627674,0.6871585939627674,2,0.8280391526619594,0.0,0.8280391526619594,0.8280391526619594,2,0.845329383739248,0.0,0.845329383739248,0.845329383739248,2,0.7480110099458784,0.0,0.7480110099458784,0.7480110099458784,2,0.0973183737933696,0.0,0.0973183737933696,0.0973183737933696,2,0.33498840001448116,0.017142106874479566,0.3228670999997121,0.3471097000292502,2,0.0057398500002818,0.00119055568639923,0.0048980000010487,0.0065816999995149,2,0.5212501000214615,0.03991165234317533,0.4930283000012423,0.5494719000416808,2,9.56641666713646e-07,1.984259477332028e-07,8.16333333508131e-07,1.0969499999191612e-06,2,177.59375,10.413252207317516,170.23046875,184.95703125,2,1649978.5681682685,84433.09963843114,1590275.3508573344,1709681.7854792026,2
xgboost,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,0.8107487367937529,0.0,0.8107487367937529,0.8107487367937529,2,0.577504206818563,0.0,0.577504206818563,0.577504206818563,2,0.5890435311711923,0.0,0.5890435311711923,0.5890435311711923,2,0.8321812994774734,0.0,0.8321812994774734,0.8321812994774734,2,0.850259869362072,0.0,0.850259869362072,0.850259869362072,2,0.7547330571320451,0.0,0.7547330571320451,0.7547330571320451,2,0.0955268122300269,0.0,0.0955268122300269,0.0955268122300269,2,0.2954560500020307,0.09618610909559157,0.2274422000045888,0.3634698999994725,2,0.0041107000142801,0.0005000658956137402,0.0037571000284515,0.0044643000001087,2,0.38150105000931944,0.14491877707401055,0.279028000019025,0.4839740999996138,2,1.888240704768101e-06,2.2970413211473266e-07,1.7258153552832029e-06,2.050666054252999e-06,2,165.158203125,10.570693951566083,157.68359375,172.6328125,2,653568.4865670631,212770.0879706073,503117.3145293885,804019.6586047378,2
xgboost,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,0.8744075829383886,0.0,0.8744075829383886,0.8744075829383886,2,0.6929756517991812,0.0,0.6929756517991812,0.6929756517991812,2,0.7208263121762466,0.0,0.7208263121762466,0.7208263121762466,2,0.8986408275450576,0.0,0.8986408275450576,0.8986408275450576,2,0.9176101161212455,0.0,0.9176101161212455,0.9176101161212455,2,0.7665716297221634,0.0,0.7665716297221634,0.7665716297221634,2,0.1510384863990821,0.0,0.1510384863990821,0.1510384863990821,2,0.13534380000555757,0.01663836399110377,0.123578699999598,0.1471089000115171,2,0.0022976499990363,0.0014528923016374898,0.0012703000002147,0.0033249999978579,2,0.17362534999847407,0.030377660869903574,0.15214510000078,0.1951055999961681,2,5.444668244162005e-06,3.442872752695446e-06,3.0101895739686603e-06,7.879146914355351e-06,2,158.880859375,14.526072508828333,148.609375,169.15234375,2,263748.60592072376,32423.6892068568,240821.59541147025,286675.6164299773,2
xgboost,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,0.9675,0.0,0.9675,0.9675,2,0.9675,0.0,0.9675,0.9675,2,0.9675739107525873,0.0,0.9675739107525873,0.9675739107525873,2,0.9697432715445756,0.0,0.9697432715445756,0.9697432715445756,2,0.9790527179105646,0.0,0.9790527179105646,0.9790527179105646,2,0.6926082143416772,0.0,0.6926082143416772,0.6926082143416772,2,0.2864445035688874,0.0,0.2864445035688874,0.2864445035688874,2,3.939363450003839,1.0812289888000066,3.1748191000078805,4.703907799999797,2,0.0072855500081914,0.00032661263356824084,0.0070546000001741,0.0075165000162087,2,4.022241899991286,1.059772611360735,3.2728694999823347,4.771614300000238,2,1.8213875020478556e-05,8.165315839206601e-07,1.7636500000435263e-05,1.8791250040521847e-05,2,201.31640625,9.242106600977296,194.78125,207.8515625,2,91163.71188169566,25021.516614062326,73470.82780832033,108856.595955071,2
xgboost,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,0.8725,0.0,0.8725,0.8725,2,0.8724999999999999,0.0,0.8724999999999999,0.8724999999999999,2,0.8717696041432792,0.0,0.8717696041432792,0.8717696041432792,2,0.9043641747534276,0.0,0.9043641747534276,0.9043641747534276,2,0.9345063423700524,0.0,0.9345063423700524,0.9345063423700524,2,0.6980971845926023,0.0,0.6980971845926023,0.6980971845926023,2,0.23640915777745,0.0,0.23640915777745,0.23640915777745,2,3.6699789000139162,0.7413386689720926,3.1457733000279404,4.194184499999892,2,0.007957499999292801,0.0018701560157556002,0.0066350999986752,0.0092798999999104,2,3.7211062000119455,0.7355693847471404,3.200980100024026,4.241232299999865,2,1.9893749998232126e-05,4.675390039388868e-06,1.6587749996688217e-05,2.3199749999776032e-05,2,199.498046875,12.48209196946097,190.671875,208.32421875,2,33823.78377605771,6832.431337424689,28992.52524537324,38655.04230674218,2
xgboost,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,0.935,0.0,0.935,0.935,2,0.9350000000000002,0.0,0.9350000000000002,0.9350000000000002,2,0.934208806771144,0.0,0.934208806771144,0.934208806771144,2,0.9343127755820752,0.0,0.9343127755820752,0.9343127755820752,2,0.9528553043616648,0.0,0.9528553043616648,0.9528553043616648,2,0.6675856308295176,0.0,0.6675856308295176,0.6675856308295176,2,0.285269673532147,0.0,0.285269673532147,0.285269673532147,2,2.708156650013848,0.43776606054720085,2.3986093000276014,3.0177040000000943,2,0.0059038500047563,5.239661932336312e-05,0.0058667999999215,0.0059409000095911,2,2.757193100002155,0.42194079866836337,2.4588359000044875,3.0555502999998225,2,1.4759625011890876e-05,1.3099154830834362e-07,1.466699999980392e-05,1.485225002397783e-05,2,194.19921875,12.41303857286072,185.421875,202.9765625,2,38312.243728209316,6193.068634909515,33933.08290011108,42691.40455630755,2
xgboost,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,0.7075,0.0,0.7075,0.7075,2,0.7074999999999999,0.0,0.7074999999999999,0.7074999999999999,2,0.7062965688611368,0.0,0.7062965688611368,0.7062965688611368,2,0.8524953418970108,0.0,0.8524953418970108,0.8524953418970108,2,0.9059509253754632,0.0,0.9059509253754632,0.9059509253754632,2,0.7231967938251984,0.0,0.7231967938251984,0.7231967938251984,2,0.1827541315502648,0.0,0.1827541315502648,0.1827541315502648,2,2.035900250001646,1.563528139479119,0.9303188999999747,3.141481600003317,2,0.0109397999991074,0.004539059848413404,0.0077302000000827,0.0141493999981321,2,2.1735863500033474,1.6178683056661867,1.0295806999999968,3.317592000006698,2,2.734949999776859e-05,1.1347649621033524e-05,1.932550000020683e-05,3.537349999533035e-05,2,181.18359375,15.197271523782751,170.4375,191.9296875,2,6687.462571729338,5135.829180532673,3055.882931158936,10319.04221229974,2
xgboost,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,0.96,0.0,0.96,0.96,2,0.96,0.0,0.96,0.96,2,0.9601860176860176,0.0,0.9601860176860176,0.9601860176860176,2,0.9587739767879248,0.0,0.9587739767879248,0.9587739767879248,2,0.9740595965801429,0.0,0.9740595965801429,0.9740595965801429,2,0.5919191017746925,0.0,0.5919191017746925,0.5919191017746925,2,0.3821404948054502,0.0,0.3821404948054502,0.3821404948054502,2,2.9818129500217765,1.447446661818949,1.9583136000437664,4.005312299999787,2,0.0078809500073475,0.0020723178323541125,0.0064156000153161,0.0093462999993789,2,3.1486588499856225,1.4519694582644929,2.121961399971042,4.175356300000203,2,1.9702375018368914e-05,5.180794580885306e-06,1.6039000038290396e-05,2.3365749998447428e-05,2,183.912109375,11.565062862609667,175.734375,192.08984375,2,145979.8780837362,70862.28773119321,95872.6738986172,196087.0822688552,2
xgboost,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,0.7875,0.0,0.7875,0.7875,2,0.7875,0.0,0.7875,0.7875,2,0.7902087378501466,0.0,0.7902087378501466,0.7902087378501466,2,0.8825401033461094,0.0,0.8825401033461094,0.8825401033461094,2,0.9140838407334828,0.0,0.9140838407334828,0.9140838407334828,2,0.7656427236164317,0.0,0.7656427236164317,0.7656427236164317,2,0.148441117117051,0.0,0.148441117117051,0.148441117117051,2,2.6692807499962328,0.4560146481164865,2.346829699992668,2.9917317999997977,2,0.0067291000210616,0.00020053545331237755,0.0065873000421561,0.0068708999999671,2,2.7129008499997553,0.44731299206248487,2.396602799999528,3.029198899999983,2,1.6822750052654103e-05,5.0133863328098e-07,1.6468250105390326e-05,1.7177249999917877e-05,2,190.298828125,18.7908102828597,177.01171875,203.5859375,2,28589.5856808901,4884.188317053441,25135.943001309504,32043.2283604707,2
xgboost,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,0.945945945945946,0.0,0.945945945945946,0.945945945945946,2,0.7236714975845411,0.0,0.7236714975845411,0.7236714975845411,2,0.7548767022451233,0.0,0.7548767022451233,0.7548767022451233,2,0.9662917516789996,0.0,0.9662917516789996,0.9662917516789996,2,0.9738463203112284,0.0,0.9738463203112284,0.9738463203112284,2,0.8340868006149927,0.0,0.8340868006149927,0.8340868006149927,2,0.1397595196962356,0.0,0.1397595196962356,0.1397595196962356,2,0.1120016500099154,0.006456945558876169,0.1074359000194817,0.1165674000003491,2,0.00217140001450385,0.0006317292180843935,0.0017247000005227,0.002618100028485,2,0.14700169998559431,0.005743969783872683,0.1429401000004873,0.1510632999707013,2,9.781081146413912e-06,2.8456271084883966e-06,7.768918921273498e-06,1.1793243371554325e-05,2,156.314453125,12.620198762661467,147.390625,165.23828125,2,166586.88183155248,9603.808753835698,159795.96353649654,173377.80012660843,2
xgboost,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,0.9682432432432432,0.0,0.9682432432432432,0.9682432432432432,2,0.9680805988848528,0.0,0.9680805988848528,0.9680805988848528,2,0.9682211762276488,0.0,0.9682211762276488,0.9682211762276488,2,0.9506907786066467,0.0,0.9506907786066467,0.9506907786066467,2,0.9582141743867612,0.0,0.9582141743867612,0.9582141743867612,2,0.7213072434384772,0.0,0.7213072434384772,0.7213072434384772,2,0.2369069309482839,0.0,0.2369069309482839,0.2369069309482839,2,0.28669769999578415,0.03507857747180241,0.261893399991095,0.3115020000004733,2,0.0027654499799609497,0.001097783249416698,0.0019892000000254,0.0035416999598965,2,0.33185850000973005,0.022422073174483595,0.3160037000197917,0.3477132999996684,2,1.8685472837574167e-06,7.417454387950452e-07,1.344054054071249e-06,2.3930405134435845e-06,2,163.41796875,12.47380556186894,154.59765625,172.23828125,2,416093.10382567043,50910.60785714756,380093.86777555227,452092.3398757886,2
xgboost,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,0.9434146341463414,0.0,0.9434146341463414,0.9434146341463414,2,0.943431712962963,0.0,0.943431712962963,0.943431712962963,2,0.9433990646802548,0.0,0.9433990646802548,0.9433990646802548,2,0.9601168487711652,0.0,0.9601168487711652,0.9601168487711652,2,0.9711352852409112,0.0,0.9711352852409112,0.9711352852409112,2,0.7764129165945381,0.0,0.7764129165945381,0.7764129165945381,2,0.1947223686463729,0.0,0.1947223686463729,0.1947223686463729,2,0.3399140499877831,0.17544033417372318,0.2158589999999094,0.4639690999756567,2,0.00238989997751555,0.00015768478005294967,0.0022784000002502,0.0025013999547809,2,0.38267844999109,0.19140609819092266,0.2473338999998304,0.5180229999823496,2,2.331609734161558e-06,1.5383880980774068e-07,2.222829268536837e-06,2.440390199786279e-06,2,160.673828125,12.697538566853746,151.6953125,169.65234375,2,278238.87676650216,143607.8371040884,176692.80131866818,379784.9522143362,2
