model,dataset,experiment_axis,scale_group,metric,mean,std,min,max,relative_std,n_runs
tabicl,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,accuracy,0.9795121951219512,0.0,0.9795121951219512,0.9795121951219512,0.0,2
tabicl,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,balanced_accuracy,0.9795150310672516,0.0,0.9795150310672516,0.9795150310672516,0.0,2
tabicl,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,macro_f1,0.9795121171193036,0.0,0.9795121171193036,0.9795121171193036,0.0,2
tabicl,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,mean_confidence,0.979148163911773,3.2072723853250136e-08,0.9791481412329324,0.9791481865906134,3.2755741199694554e-08,2
tabicl,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,correct_mean_confidence,0.9840050776938044,2.5313296435553075e-08,0.9840050597946008,0.984005095593008,2.572476200517116e-08,2
tabicl,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,wrong_mean_confidence,0.7469414288089389,3.5523772318567957e-07,0.7469411776179359,0.7469416799999419,4.7558979792048234e-07,2
tabicl,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,confidence_gap,0.23706364888486536,3.2992442676975267e-07,0.2370634155930659,0.2370638821766648,1.3917124296436818e-06,2
tabicl,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,fit_time_seconds,0.437460400011787,0.053938953779228874,0.3993198000243865,0.4756009999991875,0.12330019763566151,2
tabicl,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,predict_time_seconds,48.00191485000187,26.682691146502552,29.13440300000366,66.86942670000008,0.5558672238364156,2
tabicl,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,wall_time_seconds,98.01612279999745,52.914676814747416,60.59979599999497,135.43244959999993,0.5398568654130522,2
tabicl,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,seconds_per_test_sample,0.0468311364390262,0.02603189380146591,0.0284238078048816,0.0652384650731708,0.555867223836416,2
tabicl,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,peak_memory_mb,4353.611328125,2.9637717820826777,4351.515625,4355.70703125,0.0006807616846584938,2
tabicl,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,training_throughput,188835.24482786475,23283.42300785424,172371.37852977612,205299.11112595335,0.12330019763566144,2
tabpfn,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,accuracy,0.8259166666666666,0.00011785113019774494,0.8258333333333333,0.826,0.00014269130888638275,2
tabpfn,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,balanced_accuracy,0.669169769222123,7.565876109424045e-05,0.6691162703990972,0.669223268045149,0.00011306362686137188,2
tabpfn,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,macro_f1,0.6956356073799488,0.00012398773422124477,0.695547934812297,0.6957232799476006,0.00017823661253947858,2
tabpfn,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,mean_confidence,0.8410906453679006,0.00032338489418789774,0.840861977716287,0.8413193130195141,0.00038448280927728815,2
tabpfn,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,correct_mean_confidence,0.8563664214984928,0.0003943364305735011,0.8560875835343654,0.8566452594626203,0.00046047628757264986,2
tabpfn,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,wrong_mean_confidence,0.768616748269392,4.6169049696120216e-05,0.7685841018212709,0.768649394717513,6.006771228973852e-05,2
tabpfn,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,confidence_gap,0.08774967322910085,0.0003481673808773808,0.0875034817130945,0.0879958647451072,0.003967734215583567,2
tabpfn,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,fit_time_seconds,1.5080197000118005,0.12129936000290141,1.4222481000001608,1.5937913000234405,0.08043619058952096,2
tabpfn,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,predict_time_seconds,5244.954740300009,782.357459182736,4691.744475600019,5798.165004999999,0.14916381511768498,2
tabpfn,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,wall_time_seconds,10208.666842549981,1902.1966931118575,8863.61066169996,11553.723023400002,0.18633154773779606,2
tabpfn,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,seconds_per_test_sample,0.8741591233833348,0.1303929098637893,0.7819574126000031,0.9663608341666664,0.14916381511768495,2
tabpfn,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,peak_memory_mb,4877.962890625,81.35871187441312,4820.43359375,4935.4921875,0.016678829605443934,2
tabpfn,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,training_throughput,367230.95209084987,29538.658852750796,346343.96610891377,388117.938072786,0.08043619058952084,2
tabpfn,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,accuracy,0.8158015617822691,0.0,0.8158015617822691,0.8158015617822691,0.0,2
tabpfn,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,balanced_accuracy,0.564383937798603,0.0,0.564383937798603,0.564383937798603,0.0,2
tabpfn,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,macro_f1,0.5699648228853706,0.0,0.5699648228853706,0.5699648228853706,0.0,2
tabpfn,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,mean_confidence,0.833574966670835,1.0749343656109734e-05,0.8335673657370424,0.8335825676046275,1.2895473215853509e-05,2
tabpfn,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,correct_mean_confidence,0.8495692011505902,2.8076944239656957e-05,0.8495493477529233,0.8495890545482571,3.3048448792201663e-05,2
tabpfn,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,wrong_mean_confidence,0.7627376588502728,6.5993346210491e-05,0.7626909945076541,0.7627843231928914,8.6521683366162e-05,2
tabpfn,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,confidence_gap,0.0868315423003174,9.407029045015777e-05,0.0867650245600319,0.0868980600406029,0.0010833654218049505,2
tabpfn,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,fit_time_seconds,0.8148679499836362,0.28354677871968487,0.6143700999673456,1.0153657999999268,0.3479665370633106,2
tabpfn,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,predict_time_seconds,758.9546472499924,283.0985522640558,558.7737411999842,959.1355533000004,0.3730111585584716,2
tabpfn,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,wall_time_seconds,1510.3909994999894,543.5797796409571,1126.0220511999796,1894.7599477999995,0.3598934182082041,2
tabpfn,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,seconds_per_test_sample,0.3486240915250309,0.13004067628114646,0.2566714474965476,0.4405767355535142,0.3730111585584718,2
tabpfn,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,peak_memory_mb,1587.4453125,64.37986271834394,1541.921875,1632.96875,0.040555641325971,2
tabpfn,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,training_throughput,238875.90705817513,83120.82216689043,180100.6100461658,297651.20407018444,0.3479665370633106,2
tabpfn,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,accuracy,0.8767772511848341,0.0,0.8767772511848341,0.8767772511848341,0.0,2
tabpfn,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,balanced_accuracy,0.6440422322775263,0.0,0.6440422322775263,0.6440422322775263,0.0,2
tabpfn,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,macro_f1,0.6828168362627197,0.0,0.6828168362627197,0.6828168362627197,0.0,2
tabpfn,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,mean_confidence,0.8824992066876018,0.00031520948857765386,0.8822763199207342,0.8827220934544694,0.00035717821182046193,2
tabpfn,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,correct_mean_confidence,0.9013655582795272,0.0002501947420695937,0.9011886438807926,0.9015424726782618,0.0002775729999570324,2
tabpfn,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,wrong_mean_confidence,0.7482578588219789,0.0007778144156543509,0.7477078609741651,0.7488078566697928,0.0010395004963648553,2
tabpfn,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,confidence_gap,0.1531076994575482,0.0005276196735847376,0.152734616008469,0.1534807829066274,0.0034460688486213547,2
tabpfn,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,fit_time_seconds,0.4598078000008172,0.16831404133889669,0.3407918000011705,0.578823800000464,0.36605303637432324,2
tabpfn,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,predict_time_seconds,71.26869815001646,41.555728260272495,41.884360900032334,100.6530354000006,0.5830852722018313,2
tabpfn,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,wall_time_seconds,148.28158929999972,85.4937091659023,87.8284077999997,208.73477079999972,0.5765632103722163,2
tabpfn,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,seconds_per_test_sample,0.16888317097160294,0.09847328971628558,0.0992520400474699,0.238514301895736,0.5830852722018317,2
tabpfn,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,peak_memory_mb,1305.15625,62.26959091824034,1261.125,1349.1875,0.04771044916517876,2
tabpfn,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,training_throughput,82580.06018342223,30228.68177411606,61205.15431461457,103954.9660522299,0.36605303637432324,2
tabpfn,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,accuracy,0.975,0.0,0.975,0.975,0.0,2
tabpfn,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,balanced_accuracy,0.975,0.0,0.975,0.975,0.0,2
tabpfn,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,macro_f1,0.9749268786721188,0.0,0.9749268786721188,0.9749268786721188,0.0,2
tabpfn,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,mean_confidence,0.980076477266848,1.6689625174268024e-06,0.9800752971321344,0.9800776574015616,1.7028900867828804e-06,2
tabpfn,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,correct_mean_confidence,0.988023399045834,2.4472189340581817e-07,0.9880232260013238,0.9880235720903444,2.476883580309474e-07,2
tabpfn,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,wrong_mean_confidence,0.6701465278863907,5.7214346853538646e-05,0.6701060712337494,0.670186984539032,8.537587598042161e-05,2
tabpfn,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,confidence_gap,0.3178768711594434,5.6969624960054325e-05,0.3178365875513125,0.3179171547675743,0.00017921915725500838,2
tabpfn,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,fit_time_seconds,1.811632399997279,0.04820926754501653,1.7775433000001613,1.8457214999943967,0.026610954598233583,2
tabpfn,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,predict_time_seconds,446.2116526999855,14.602196690417964,435.8863403999712,456.5369649999998,0.032724821510288715,2
tabpfn,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,wall_time_seconds,882.2375991000001,48.06541006857276,848.2502217000001,916.2249765,0.05448125325604563,2
tabpfn,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,seconds_per_test_sample,1.1155291317499636,0.03650549172604458,1.089715850999928,1.1413424124999991,0.032724821510288424,2
tabpfn,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,peak_memory_mb,2115.791015625,53.21807169187973,2078.16015625,2153.421875,0.025152801623065418,2
tabpfn,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,training_throughput,190834.7468484666,5078.294784149978,187243.85016972988,194425.64352720333,0.02661095459823376,2
tabpfn,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,accuracy,0.9175,0.0,0.9175,0.9175,0.0,2
tabpfn,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,balanced_accuracy,0.9175,0.0,0.9175,0.9175,0.0,2
tabpfn,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,macro_f1,0.9168920510383926,0.0,0.9168920510383926,0.9168920510383926,0.0,2
tabpfn,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,mean_confidence,0.8851616947352886,1.3049612603007764e-05,0.8851524672657252,0.885170922204852,1.4742631409180338e-05,2
tabpfn,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,correct_mean_confidence,0.9113046985718471,2.7047251955358182e-05,0.911285573276577,0.9113238238671172,2.9679702077412013e-05,2
tabpfn,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,wrong_mean_confidence,0.5944198035832607,0.0001426211038292254,0.5943189552336028,0.5945206519329187,0.00023993329793099396,2
tabpfn,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,confidence_gap,0.3168848949885863,0.0001696683557845051,0.3167649213436583,0.3170048686335143,0.0005354258232807729,2
tabpfn,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,fit_time_seconds,1.0490894999792886,0.8393173644627535,0.4556025000000545,1.6425764999585226,0.800043623045816,2
tabpfn,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,predict_time_seconds,222.34273900001375,101.6661534194058,150.4539125,294.2315655000275,0.45724971220849947,2
tabpfn,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,wall_time_seconds,400.0143276999865,133.6153142831492,305.53403289999994,494.49462249997305,0.3340263211355809,2
tabpfn,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,seconds_per_test_sample,0.5558568475000344,0.25416538354851453,0.37613478125,0.7355789137500688,0.4572497122084995,2
tabpfn,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,peak_memory_mb,3057.5390625,64.46825106599226,3011.953125,3103.125,0.021085013060562416,2
tabpfn,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,training_throughput,170464.68159304728,136379.18146305296,74030.03756785183,266899.3256182427,0.8000436230458159,2
tabpfn,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,accuracy,0.97,0.0,0.97,0.97,0.0,2
tabpfn,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,balanced_accuracy,0.97,0.0,0.97,0.97,0.0,2
tabpfn,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,macro_f1,0.969904942969824,0.0,0.969904942969824,0.969904942969824,0.0,2
tabpfn,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,mean_confidence,0.9696960720419884,3.974879819770776e-05,0.9696679653972388,0.969724178686738,4.0990986087016565e-05,2
tabpfn,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,correct_mean_confidence,0.9808726051879912,3.8503101380986275e-05,0.980845379383908,0.9808998309920745,3.925392673557937e-05,2
tabpfn,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,wrong_mean_confidence,0.6083215003212293,8.002632861006004e-05,0.6082649131615957,0.608378087480863,0.00013155268812264809,2
tabpfn,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,confidence_gap,0.37255110486676185,4.152322722923078e-05,0.3725217435112113,0.3725804662223124,0.00011145645976296603,2
tabpfn,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,fit_time_seconds,0.4564989500046295,0.12973705308078962,0.3647610000000441,0.5482369000092149,0.28420011279209717,2
tabpfn,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,predict_time_seconds,131.96611404999226,0.08756067917175142,131.9041992999846,132.0280287999999,0.0006635088090764052,2
tabpfn,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,wall_time_seconds,265.0685224499896,3.7690431217720244,262.4034065000001,267.7336383999791,0.014219127518180243,2
tabpfn,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,seconds_per_test_sample,0.3299152851249806,0.00021890169792936444,0.3297604982499615,0.3300700719999997,0.0006635088090763625,2
tabpfn,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,peak_memory_mb,2566.67578125,59.153901663637114,2524.84765625,2608.50390625,0.023046892831485127,2
tabpfn,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,training_throughput,233756.16779502053,66433.52925319324,186780.56876193272,280731.76682810835,0.2842001127920972,2
tabpfn,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,accuracy,0.775,0.0,0.775,0.775,0.0,2
tabpfn,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,balanced_accuracy,0.775,0.0,0.775,0.775,0.0,2
tabpfn,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,macro_f1,0.7687797147562592,0.0,0.7687797147562592,0.7687797147562592,0.0,2
tabpfn,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,mean_confidence,0.778270615786314,5.485939169283544e-06,0.7782667366415262,0.7782744949311018,7.04888384323865e-06,2
tabpfn,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,correct_mean_confidence,0.8292475544156567,4.733702896940659e-06,0.8292442071822381,0.8292509016490752,5.70843154343258e-06,2
tabpfn,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,wrong_mean_confidence,0.6026833827296894,8.076975218839667e-06,0.6026776714457406,0.602689094013638,1.3401688930358788e-05,2
tabpfn,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,confidence_gap,0.22656417168596735,3.343272321859756e-06,0.2265618076354372,0.2265665357364975,1.4756403437405578e-05,2
tabpfn,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,fit_time_seconds,0.6206869000102414,0.4646828580243961,0.2921065000000453,0.9492673000204376,0.748659038907908,2
tabpfn,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,predict_time_seconds,23.12782159999938,11.802988914905663,14.781848099999934,31.473795099998824,0.510337251775843,2
tabpfn,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,wall_time_seconds,55.614991700019914,22.55535206897175,39.665949299999966,71.56403410003986,0.40556244601513936,2
tabpfn,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,seconds_per_test_sample,0.0578195539999984,0.029507472287264146,0.0369546202499998,0.078684487749997,0.5103372517758432,2
tabpfn,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,peak_memory_mb,694.037109375,63.35511031279625,649.23828125,738.8359375,0.09128490315143135,2
tabpfn,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,training_throughput,21488.894349244172,16087.854990698712,10113.06299057527,32864.72570791307,0.7486590389079077,2
tabpfn,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,accuracy,0.965,0.0,0.965,0.965,0.0,2
tabpfn,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,balanced_accuracy,0.965,0.0,0.965,0.965,0.0,2
tabpfn,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,macro_f1,0.9649345702812456,0.0,0.9649345702812456,0.9649345702812456,0.0,2
tabpfn,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,mean_confidence,0.9603712420538069,6.8097716810170055e-06,0.9603664268180728,0.9603760572895408,7.090770092671593e-06,2
tabpfn,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,correct_mean_confidence,0.9746805267707671,5.11794859281982e-06,0.9746769078346114,0.9746841457069229,5.250898578815558e-06,2
tabpfn,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,wrong_mean_confidence,0.5658438205718994,5.3455751113098275e-05,0.5658060216477939,0.5658816194960049,9.447085780502197e-05,2
tabpfn,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,confidence_gap,0.40883670619886764,4.833780252027846e-05,0.4088025262109179,0.4088708861868174,0.0001182325407366085,2
tabpfn,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,fit_time_seconds,1.515594550003243,0.06691726236507643,1.4682769000064582,1.562912200000028,0.04415248284241537,2
tabpfn,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,predict_time_seconds,441.7900139000146,77.53612616751471,386.96369330002926,496.6163345,0.17550447888815926,2
tabpfn,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,wall_time_seconds,969.0807930000042,264.4296756513036,782.1007762000081,1156.0608098000002,0.27286649117531575,2
tabpfn,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,seconds_per_test_sample,1.1044750347500365,0.19384031541878677,0.9674092332500732,1.24154083625,0.1755044788881593,2
tabpfn,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,peak_memory_mb,2235.982421875,65.2002170699549,2189.87890625,2282.0859375,0.02915953919498203,2
tabpfn,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,training_throughput,253613.11704403494,11197.648798898246,245695.18364498857,261531.05044308127,0.04415248284241542,2
tabpfn,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,accuracy,0.835,0.0,0.835,0.835,0.0,2
tabpfn,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,balanced_accuracy,0.835,0.0,0.835,0.835,0.0,2
tabpfn,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,macro_f1,0.8312170725746364,0.0,0.8312170725746364,0.8312170725746364,0.0,2
tabpfn,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,mean_confidence,0.8711978850513696,9.188834838922117e-05,0.8711329101771116,0.8712628599256277,0.00010547356687373389,2
tabpfn,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,correct_mean_confidence,0.9337418227049405,7.265895853973815e-05,0.9336904450626432,0.933793200347238,7.781482715345627e-05,2
tabpfn,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,wrong_mean_confidence,0.5546876551075415,0.0001892007152028054,0.5545538699988163,0.5548214402162668,0.0003410941517458571,2
tabpfn,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,confidence_gap,0.379054167597399,0.00011654175666298873,0.3789717601309712,0.3791365750638268,0.00030745409660492125,2
tabpfn,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,fit_time_seconds,0.38793940002744876,0.13227181879140754,0.2944091000001663,0.4814697000547312,0.34096000246958313,2
tabpfn,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,predict_time_seconds,95.05145150000908,2.707862165875763,93.13670379999984,96.96619920001832,0.028488383114018034,2
tabpfn,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,wall_time_seconds,194.38617454999894,4.291247277967128,191.35180450000007,197.4205445999978,0.022075887279027432,2
tabpfn,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,seconds_per_test_sample,0.23762862875002266,0.0067696554146893136,0.2328417594999996,0.2424154980000457,0.028488383114017645,2
tabpfn,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,peak_memory_mb,2101.1015625,65.71673647652476,2054.6328125,2147.5703125,0.03127727742886049,2
tabpfn,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,training_throughput,205807.662228974,70172.1810218501,156188.43717777383,255426.88728017415,0.34096000246958313,2
tabpfn,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,accuracy,0.9594594594594594,0.0,0.9594594594594594,0.9594594594594594,0.0,2
tabpfn,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,balanced_accuracy,0.7309178743961353,0.0,0.7309178743961353,0.7309178743961353,0.0,2
tabpfn,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,macro_f1,0.7936589899824436,0.0,0.7936589899824436,0.7936589899824436,0.0,2
tabpfn,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,mean_confidence,0.9485659090516805,5.995996722822234e-05,0.9485235109522536,0.9486083071511072,6.321117663628322e-05,2
tabpfn,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,correct_mean_confidence,0.9533842294148995,2.829042897716746e-05,0.9533642250607272,0.953404233769072,2.9673690946754542e-05,2
tabpfn,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,wrong_mean_confidence,0.8345323271221585,0.0008094723725002307,0.8339599437183804,0.8351047105259366,0.0009699712595815841,2
tabpfn,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,confidence_gap,0.11885190229274105,0.0007811819435230633,0.1182995232431354,0.1194042813423467,0.006572734036674939,2
tabpfn,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,fit_time_seconds,0.23777949999202969,0.08629502872227605,0.1767596999998204,0.298799299984239,0.36292038937405724,2
tabpfn,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,predict_time_seconds,19.29476704999024,2.265044110200421,17.693138999980874,20.89639509999961,0.1173916277056875,2
tabpfn,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,wall_time_seconds,42.632726950003416,4.869139345854278,39.189725500007626,46.07572839999921,0.11421130418339069,2
tabpfn,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,seconds_per_test_sample,0.0869133650900461,0.010202901397299248,0.0796988243242381,0.0941279058558541,0.11739162770568817,2
tabpfn,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,peak_memory_mb,983.01171875,61.05425113807596,939.83984375,1026.18359375,0.06210938280136954,2
tabpfn,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,training_throughput,83859.92941996758,30434.47823797559,62339.50347602063,105380.35536391452,0.3629203893740572,2
tabpfn,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,accuracy,0.9814189189189189,0.000477774852153107,0.981081081081081,0.9817567567567568,0.00048682050339869085,2
tabpfn,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,balanced_accuracy,0.9814140600601589,0.0004732977116376664,0.9810793880387398,0.981748732081578,0.0004822609853466478,2
tabpfn,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,macro_f1,0.9814171353197226,0.00047764678542050085,0.9810793880387398,0.9817548826007054,0.0004866908964911182,2
tabpfn,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,mean_confidence,0.9568380469003239,0.00013136204442422262,0.956745159907921,0.9569309338927268,0.00013728764742347972,2
tabpfn,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,correct_mean_confidence,0.9610642175576176,0.0003566096347927391,0.9608120564666192,0.961316378648616,0.0003710570306102981,2
tabpfn,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,wrong_mean_confidence,0.7337000867125218,0.0059195981843415384,0.7295142986944744,0.7378858747305693,0.008068144316113395,2
tabpfn,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,confidence_gap,0.22736413084509577,0.006276207819134376,0.2229261817360498,0.2318020799541417,0.027604212660133208,2
tabpfn,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,fit_time_seconds,0.7419163500017021,0.34199099263671207,0.5000922000035644,0.9837404999998398,0.46095626904020576,2
